Id,Cover_Type
176242,1
436748,1
236569,1
105709,1
405494,1
509777,1
246498,1
107488,1
55392,1
33489,1
559394,1
495570,1
356273,1
484186,1
408050,1
193839,1
36376,1
340936,1
475757,1
257862,1
85822,1
445211,1
47194,1
303705,1
429884,1
221801,1
576757,1
385942,1
310532,1
444616,1
268814,1
262665,1
340912,1
252436,1
87263,1
513789,1
429371,1
26462,1
360427,1
406046,1
298885,1
572062,1
207009,1
447690,1
292313,1
257324,1
75275,1
510109,1
335407,1
497774,1
57930,1
88297,1
465529,1
278115,1
502853,1
333499,1
469613,1
313885,1
523248,1
285171,1
475728,1
165509,1
229924,1
524375,1
445615,1
542758,1
55165,1
148111,1
216298,1
179447,1
65135,1
373000,1
341058,1
571694,1
475916,1
557875,1
258941,1
536816,1
563034,1
315690,1
112763,1
457235,1
37302,1
526251,1
341505,1
24768,1
187987,1
42801,1
276559,1
314456,1
259811,1
145440,1
379189,1
87915,1
552885,1
46371,1
353843,1
129308,1
538751,1
452670,1
184976,1
145517,1
396131,1
272663,1
480221,1
300949,1
286794,1
86489,1
276264,1
182045,1
36108,1
532867,1
259413,1
116192,1
234744,1
43399,1
369374,1
496788,1
158273,1
441144,1
393317,1
437930,1
322854,1
76056,1
359377,1
103906,1
568025,1
54852,1
274712,1
227471,1
490280,1
429626,1
500274,1
546308,1
112864,1
474999,1
439283,1
169993,1
70971,1
488371,1
494533,1
495072,1
369223,1
290465,1
313084,1
519811,1
76473,1
274397,1
236750,1
139347,1
524884,1
300705,1
129647,1
451526,1
361612,1
336715,1
124002,1
66292,1
544114,1
466164,1
156678,1
63776,1
148533,1
525887,1
488824,1
28939,1
70694,1
384133,1
106720,1
530853,1
264912,1
75464,1
136647,1
579019,1
491437,1
199887,1
225096,1
452116,1
322071,1
418619,1
359662,1
526775,1
493689,1
354497,1
104122,1
403675,1
423382,1
298441,1
203679,1
574389,1
311182,1
114035,1
49426,1
266162,1
39507,1
300116,1
60141,1
281900,1
444326,1
109247,1
73155,1
489294,1
45480,1
121863,1
526688,1
536503,1
354203,1
309010,1
240409,1
88524,1
460081,1
445905,1
448626,1
513256,1
17288,1
265127,1
550531,1
73814,1
333627,1
25463,1
510872,1
144667,1
53623,1
503637,1
347709,1
348963,1
141068,1
512205,1
135552,1
465494,1
143576,1
23403,1
52039,1
553659,1
503167,1
407772,1
161295,1
70559,1
212410,1
291267,1
442900,1
558675,1
237667,1
108099,1
429230,1
68714,1
484308,1
571009,1
209522,1
428392,1
377066,1
235502,1
357116,1
82335,1
133227,1
462577,1
49223,1
167176,1
550140,1
453541,1
456185,1
521758,1
326819,1
320793,1
438972,1
86834,1
551224,1
47118,1
197950,1
572562,1
181678,1
514442,1
194812,1
550367,1
574076,1
180726,1
314384,1
573483,1
384089,1
376956,1
518556,1
448782,1
481922,1
113695,1
567215,1
255485,1
361285,1
239564,1
504972,1
162357,1
552912,1
549159,1
491377,1
226067,1
153692,1
20535,1
443490,1
251760,1
469143,1
160049,1
464007,1
18511,1
428806,1
45741,1
390451,1
476632,1
422069,1
519729,1
157421,1
411255,1
67018,1
299611,1
57813,1
124913,1
476100,1
45695,1
465248,1
518974,1
485533,1
525122,1
367889,1
323786,1
138437,1
545446,1
148013,1
141447,1
85965,1
242074,1
129376,1
313237,1
380915,1
359296,1
103870,1
43296,1
553777,1
470523,1
191454,1
183175,1
396497,1
290203,1
204369,1
255728,1
359190,1
208735,1
454402,1
471507,1
571036,1
556456,1
216104,1
118707,1
233343,1
168412,1
44722,1
389778,1
383110,1
514904,1
136893,1
124381,1
298156,1
65574,1
365905,1
415377,1
504703,1
412941,1
462296,1
39453,1
333946,1
109410,1
525195,1
411815,1
400074,1
424499,1
389000,1
458535,1
163016,1
210108,1
41365,1
63808,1
544891,1
149109,1
164316,1
244754,1
274241,1
375399,1
129720,1
522016,1
172710,1
296758,1
322925,1
557153,1
42218,1
278298,1
318484,1
483573,1
446464,1
50511,1
28708,1
275056,1
386496,1
181080,1
409245,1
384324,1
464554,1
234448,1
242329,1
553018,1
400638,1
89729,1
284432,1
367006,1
82893,1
484050,1
521815,1
247504,1
325337,1
367539,1
352138,1
204606,1
243070,1
104107,1
165148,1
497017,1
408655,1
373014,1
291452,1
67867,1
199951,1
288400,1
259021,1
146495,1
373839,1
359252,1
285678,1
316037,1
265711,1
240698,1
139647,1
301459,1
148367,1
348095,1
335675,1
431102,1
427585,1
260987,1
545334,1
326716,1
433094,1
373037,1
386140,1
292262,1
473361,1
60396,1
501932,1
217663,1
438713,1
362579,1
20227,1
318867,1
133527,1
258348,1
408524,1
491496,1
138394,1
152363,1
263042,1
364872,1
455955,1
148784,1
373357,1
443757,1
459035,1
75792,1
516804,1
126089,1
266568,1
497966,1
222698,1
527773,1
109398,1
175067,1
235375,1
503387,1
574782,1
42855,1
443432,1
417232,1
406874,1
452548,1
127175,1
163958,1
341449,1
389886,1
473346,1
473892,1
426586,1
432652,1
577836,1
199250,1
578516,1
59968,1
462718,1
491461,1
100663,1
457680,1
238619,1
447931,1
236127,1
408602,1
320145,1
235741,1
473195,1
382713,1
468751,1
555832,1
445133,1
391271,1
379413,1
23535,1
347785,1
485414,1
395003,1
325718,1
489687,1
406899,1
81019,1
136949,1
197539,1
452834,1
241026,1
195675,1
294210,1
387179,1
474881,1
574499,1
576576,1
312042,1
161558,1
478813,1
314403,1
307725,1
443437,1
148173,1
311207,1
440618,1
261101,1
537983,1
578413,1
418755,1
467263,1
372602,1
349162,1
212772,1
570400,1
371624,1
560699,1
191018,1
323780,1
162400,1
177122,1
373434,1
111353,1
83439,1
567753,1
428104,1
375867,1
226326,1
572843,1
236545,1
26260,1
526397,1
268293,1
72798,1
405215,1
280627,1
252419,1
405466,1
34248,1
110483,1
502565,1
500833,1
272104,1
328020,1
448134,1
363325,1
329340,1
53686,1
326603,1
438048,1
147347,1
76567,1
193450,1
560617,1
76229,1
320731,1
237472,1
408856,1
498553,1
538044,1
464821,1
548782,1
483168,1
240071,1
200790,1
452299,1
398712,1
316496,1
443438,1
308168,1
62200,1
506462,1
185047,1
164307,1
49102,1
561716,1
532614,1
282847,1
560788,1
529108,1
573919,1
246266,1
411831,1
80232,1
374292,1
143023,1
443587,1
441503,1
336269,1
19801,1
562660,1
549733,1
94588,1
433773,1
156225,1
580445,1
281665,1
343214,1
289624,1
507394,1
558743,1
577519,1
244231,1
298072,1
386175,1
340511,1
266556,1
417123,1
579779,1
163749,1
451759,1
121771,1
17361,1
119862,1
439051,1
507887,1
17799,1
127583,1
175351,1
89032,1
183139,1
128378,1
29130,1
524535,1
294832,1
91118,1
442927,1
293075,1
442138,1
278745,1
487671,1
572951,1
393984,1
117857,1
127653,1
361554,1
21988,1
448248,1
544573,1
127329,1
445510,1
420683,1
392332,1
482233,1
491472,1
330998,1
384876,1
569700,1
28626,1
138215,1
282480,1
81520,1
465927,1
241397,1
320303,1
364385,1
161368,1
339141,1
118641,1
404915,1
68607,1
147239,1
452000,1
479174,1
480428,1
525266,1
203434,1
57730,1
96872,1
353127,1
571077,1
525207,1
164688,1
118462,1
329248,1
545456,1
491764,1
501485,1
294690,1
266271,1
530241,1
293641,1
60564,1
85716,1
171682,1
271460,1
341550,1
169785,1
233474,1
576195,1
318286,1
253283,1
224318,1
553191,1
182074,1
429509,1
21992,1
28600,1
443479,1
382943,1
527139,1
104984,1
79040,1
188742,1
575690,1
267012,1
37890,1
298123,1
452275,1
499925,1
69897,1
129646,1
541346,1
53259,1
324883,1
67629,1
391687,1
31201,1
369713,1
319653,1
276989,1
307970,1
412040,1
347850,1
112919,1
29153,1
108222,1
527347,1
38963,1
217420,1
293631,1
199672,1
224745,1
285828,1
206743,1
328079,1
404268,1
358110,1
148100,1
418964,1
280352,1
466120,1
519516,1
19137,1
125630,1
45010,1
406671,1
358033,1
557795,1
539497,1
255758,1
318103,1
189849,1
363675,1
238038,1
478529,1
369168,1
405799,1
239408,1
457984,1
321337,1
212371,1
489409,1
249664,1
430746,1
203807,1
198729,1
299463,1
536381,1
578377,1
200589,1
106895,1
28142,1
321295,1
299148,1
238835,1
342668,1
523070,1
495632,1
363608,1
40782,1
397025,1
193987,1
257399,1
305599,1
180521,1
160210,1
480023,1
238957,1
130699,1
494994,1
99577,1
323046,1
539113,1
517526,1
446588,1
209847,1
303174,1
293636,1
53959,1
132756,1
83909,1
101180,1
460691,1
46084,1
259540,1
15521,1
234314,1
59337,1
303480,1
242239,1
131152,1
37657,1
70613,1
399248,1
494091,1
494549,1
366100,1
169479,1
96416,1
115599,1
437485,1
362847,1
154595,1
55643,1
96591,1
459199,1
499432,1
212829,1
15421,1
302201,1
162848,1
388595,1
181424,1
216077,1
157279,1
318015,1
139249,1
329112,1
424016,1
20443,1
97935,1
383017,1
193874,1
65281,1
20163,1
15539,1
423945,1
560288,1
184397,1
557276,1
548808,1
385097,1
45218,1
214704,1
352796,1
490886,1
563586,1
398729,1
212260,1
510604,1
273996,1
466831,1
273818,1
365039,1
547176,1
512585,1
577912,1
236698,1
44834,1
26728,1
51920,1
72128,1
545000,1
163857,1
564233,1
360514,1
548832,1
327605,1
405736,1
329052,1
478547,1
178750,1
545672,1
316760,1
292541,1
498018,1
335180,1
173359,1
129557,1
288698,1
486716,1
163913,1
429026,1
360468,1
521252,1
492378,1
233956,1
460267,1
502678,1
111913,1
451877,1
489603,1
547624,1
429006,1
34956,1
304726,1
498830,1
523745,1
330622,1
538431,1
124251,1
151323,1
307875,1
178551,1
80017,1
247967,1
382723,1
511157,1
137970,1
42250,1
386374,1
168053,1
433140,1
460911,1
334106,1
19143,1
464422,1
373223,1
449099,1
465480,1
233015,1
356886,1
87444,1
224262,1
41495,1
192413,1
347637,1
77716,1
297875,1
18103,1
503672,1
517203,1
245999,1
218457,1
281286,1
150445,1
442303,1
199370,1
283016,1
578422,1
337078,1
65085,1
468670,1
314719,1
109852,1
294059,1
86974,1
511921,1
171236,1
264602,1
454640,1
18936,1
401605,1
62020,1
410113,1
538077,1
411349,1
395715,1
55348,1
313866,1
258236,1
301173,1
282020,1
321039,1
118451,1
94110,1
504652,1
547399,1
420293,1
460184,1
42012,1
41986,1
325248,1
44874,1
304849,1
187682,1
265701,1
324376,1
253325,1
272072,1
371968,1
279916,1
362132,1
362062,1
395405,1
544041,1
442470,1
294884,1
328703,1
126572,1
550558,1
536109,1
70643,1
449642,1
553832,1
516270,1
294746,1
492285,1
187389,1
158258,1
102791,1
21899,1
507054,1
358541,1
41811,1
100117,1
369671,1
475477,1
229506,1
468617,1
507840,1
106181,1
123624,1
529337,1
120730,1
340133,1
444104,1
284680,1
259837,1
321347,1
291293,1
579343,1
295002,1
424126,1
402228,1
392509,1
111094,1
31565,1
33351,1
499275,1
264748,1
306067,1
471181,1
220133,1
475475,1
482323,1
366463,1
508232,1
283748,1
179418,1
534457,1
237025,1
557720,1
405913,1
290662,1
224687,1
462371,1
122579,1
370610,1
107748,1
87178,1
393534,1
551598,1
194623,1
30283,1
17826,1
399443,1
241937,1
451621,1
414077,1
454123,1
422684,1
340498,1
519525,1
458061,1
409738,1
454878,1
77001,1
547810,1
166367,1
28320,1
326021,1
344542,1
354893,1
432641,1
553522,1
518975,1
526185,1
429970,1
331310,1
338047,1
56205,1
442526,1
304361,1
83627,1
450095,1
406864,1
519332,1
344830,1
267970,1
540739,1
90605,1
314903,1
264312,1
206239,1
518613,1
430114,1
347349,1
181327,1
524528,1
141041,1
321263,1
391361,1
373962,1
255609,1
29131,1
470622,1
504350,1
399281,1
158179,1
566764,1
278466,1
128387,1
572262,1
494652,1
174183,1
115909,1
559415,1
58576,1
189060,1
386786,1
538911,1
461004,1
509390,1
501254,1
329704,1
402404,1
513006,1
340466,1
115485,1
533441,1
394771,1
488249,1
123090,1
113144,1
500010,1
167341,1
252876,1
326817,1
223885,1
497160,1
95898,1
433654,1
62133,1
376072,1
100357,1
346549,1
120925,1
565748,1
297663,1
369111,1
236331,1
554006,1
93903,1
374532,1
353397,1
169714,1
24278,1
167166,1
180969,1
323693,1
546756,1
236530,1
143176,1
233791,1
514544,1
81601,1
372281,1
204420,1
16136,1
571026,1
459514,1
425128,1
537225,1
163230,1
250224,1
552958,1
218991,1
408229,1
253702,1
105192,1
422716,1
130674,1
298079,1
165313,1
216901,1
140983,1
58425,1
160661,1
569373,1
462114,1
55610,1
336052,1
25937,1
287695,1
50082,1
535253,1
510801,1
105294,1
352110,1
215266,1
202720,1
158468,1
416744,1
183816,1
341181,1
387094,1
127786,1
192267,1
284954,1
575013,1
41759,1
490462,1
496225,1
36993,1
487862,1
43159,1
506565,1
132304,1
135878,1
103108,1
81960,1
397163,1
368257,1
203189,1
30920,1
546388,1
375248,1
110301,1
400409,1
131156,1
566822,1
362522,1
462779,1
252083,1
205373,1
167120,1
436689,1
539661,1
446430,1
284843,1
156372,1
323071,1
449819,1
440243,1
459863,1
161169,1
54273,1
89842,1
338048,1
228049,1
397687,1
26132,1
408404,1
148420,1
138563,1
301121,1
531922,1
527986,1
143940,1
34340,1
499534,1
462019,1
470849,1
87302,1
565935,1
575651,1
558274,1
295539,1
479298,1
144551,1
312893,1
236248,1
451525,1
208375,1
375717,1
64735,1
231424,1
68752,1
15791,1
382832,1
443926,1
369595,1
251244,1
406015,1
32800,1
275877,1
477656,1
104695,1
439276,1
102981,1
185330,1
518852,1
433080,1
283394,1
436786,1
29830,1
259139,1
270820,1
540571,1
313606,1
560076,1
409301,1
543263,1
46855,1
431560,1
435079,1
242695,1
184197,1
361508,1
424944,1
115655,1
405176,1
277397,1
180769,1
400381,1
489558,1
544139,1
512300,1
208558,1
293289,1
41363,1
561035,1
311517,1
313058,1
316299,1
212838,1
131719,1
331902,1
450335,1
179597,1
571011,1
173783,1
67957,1
51711,1
266367,1
303021,1
206853,1
327954,1
433778,1
48866,1
150499,1
237969,1
369705,1
341379,1
81540,1
210241,1
299445,1
387729,1
283110,1
312644,1
460812,1
53471,1
36883,1
82705,1
250625,1
479459,1
156503,1
186358,1
395217,1
315132,1
301443,1
369434,1
426323,1
564370,1
200329,1
272896,1
377098,1
461555,1
474026,1
321963,1
187812,1
209140,1
252331,1
108746,1
205362,1
204433,1
15839,1
220357,1
477331,1
362704,1
524025,1
535654,1
381767,1
263894,1
436120,1
477410,1
52839,1
96312,1
212061,1
370317,1
185163,1
108293,1
393079,1
262288,1
502422,1
330864,1
346649,1
451720,1
397185,1
338125,1
371728,1
483056,1
176513,1
330885,1
371270,1
125158,1
113163,1
231701,1
52240,1
206470,1
196695,1
164112,1
403106,1
316220,1
354150,1
323051,1
430568,1
366493,1
206071,1
193525,1
148974,1
399221,1
123750,1
184009,1
242429,1
156247,1
490984,1
66183,1
523327,1
508144,1
266451,1
478437,1
119589,1
529307,1
535633,1
23989,1
293051,1
64396,1
535150,1
35539,1
304148,1
522332,1
19200,1
138276,1
44349,1
173421,1
537398,1
501084,1
27331,1
373348,1
248104,1
525253,1
462786,1
427051,1
518986,1
300347,1
49113,1
498921,1
301847,1
343427,1
137653,1
172242,1
157039,1
248025,1
155697,1
543319,1
229654,1
304855,1
313236,1
456676,1
550673,1
287687,1
478350,1
321814,1
328910,1
35484,1
109996,1
261816,1
126564,1
359198,1
468960,1
64016,1
157958,1
180231,1
384910,1
398820,1
527729,1
53587,1
185629,1
547450,1
63657,1
493109,1
439834,1
441292,1
424941,1
525556,1
467116,1
318656,1
380002,1
439534,1
377707,1
108230,1
221702,1
155787,1
55113,1
248261,1
407796,1
330954,1
336993,1
422655,1
171711,1
34973,1
398427,1
204356,1
49011,1
546325,1
387275,1
70909,1
237764,1
104177,1
112186,1
255290,1
107410,1
418092,1
544883,1
257417,1
255698,1
346001,1
330749,1
94734,1
310312,1
114275,1
359469,1
417436,1
555005,1
172026,1
275151,1
376691,1
242679,1
575000,1
400832,1
296636,1
52924,1
99863,1
336047,1
99247,1
71377,1
22931,1
234747,1
523573,1
203581,1
379268,1
471402,1
105432,1
353840,1
572453,1
296842,1
176096,1
106310,1
107494,1
90347,1
81785,1
422138,1
371787,1
82544,1
255413,1
308437,1
71206,1
255505,1
502936,1
271721,1
168948,1
300185,1
529863,1
518620,1
197363,1
48789,1
44302,1
207580,1
541662,1
198926,1
38856,1
165133,1
351460,1
189884,1
403048,1
51922,1
476836,1
42347,1
330631,1
436223,1
325823,1
16640,1
528132,1
518870,1
567127,1
94206,1
42594,1
189147,1
445883,1
280529,1
91084,1
285377,1
290287,1
415503,1
318138,1
199694,1
354600,1
392305,1
460141,1
553464,1
248734,1
17082,1
322059,1
185299,1
374279,1
351670,1
494375,1
77499,1
301523,1
516032,1
93374,1
359246,1
152150,1
155663,1
240491,1
30726,1
316600,1
251732,1
425485,1
136318,1
80602,1
21017,1
176184,1
245489,1
214632,1
184583,1
330396,1
497001,1
442377,1
559644,1
311285,1
308400,1
97855,1
300114,1
427165,1
148909,1
250484,1
420419,1
386357,1
228871,1
443326,1
205967,1
316389,1
287727,1
286891,1
48826,1
177008,1
217714,1
202835,1
397608,1
117894,1
475113,1
216176,1
80294,1
26881,1
396254,1
464183,1
386657,1
565341,1
261608,1
82672,1
519908,1
379552,1
116260,1
292139,1
56650,1
152761,1
406080,1
429899,1
240939,1
188745,1
243814,1
87354,1
573431,1
140738,1
131935,1
477793,1
473471,1
553305,1
301672,1
122596,1
271255,1
398251,1
251221,1
268180,1
540277,1
164217,1
157402,1
63450,1
312482,1
372389,1
182320,1
193272,1
279985,1
175407,1
154589,1
36532,1
233584,1
136696,1
366534,1
222348,1
168644,1
280198,1
577529,1
438998,1
181895,1
500345,1
519590,1
487422,1
467093,1
497159,1
21050,1
431309,1
103663,1
223096,1
576280,1
387226,1
427533,1
232675,1
272305,1
280325,1
541114,1
134058,1
376397,1
117935,1
175524,1
316277,1
538256,1
278377,1
393400,1
107341,1
239000,1
133043,1
376689,1
469823,1
147736,1
575198,1
398852,1
445775,1
39014,1
39370,1
203038,1
457690,1
517424,1
77519,1
362245,1
116069,1
88755,1
15549,1
448371,1
188696,1
52865,1
103450,1
178614,1
184905,1
227915,1
107457,1
427582,1
484268,1
440407,1
171301,1
470326,1
133596,1
578257,1
92228,1
48542,1
568257,1
71153,1
555827,1
531568,1
231495,1
337281,1
332310,1
127152,1
366350,1
443014,1
55120,1
75034,1
476775,1
102749,1
327035,1
151401,1
536622,1
226212,1
137182,1
333699,1
21862,1
489365,1
283031,1
488353,1
404250,1
401753,1
77016,1
472507,1
189161,1
196616,1
222908,1
369832,1
280010,1
578112,1
272267,1
507785,1
457335,1
511098,1
481590,1
159107,1
27056,1
378909,1
97885,1
190070,1
145854,1
202686,1
63485,1
535536,1
270072,1
327380,1
322243,1
424722,1
564490,1
106329,1
453498,1
334521,1
385641,1
152359,1
30163,1
282993,1
120122,1
307716,1
57778,1
81487,1
309229,1
50988,1
209985,1
199135,1
155621,1
380351,1
457520,1
396508,1
224708,1
336630,1
463352,1
187030,1
402247,1
357471,1
192632,1
297459,1
272116,1
319807,1
538777,1
180308,1
425539,1
149784,1
330729,1
123760,1
43641,1
183297,1
312006,1
42099,1
71451,1
439500,1
231279,1
461654,1
495105,1
427745,1
179800,1
17264,1
211384,1
301745,1
280599,1
566214,1
542217,1
268303,1
28190,1
124164,1
397694,1
251009,1
448733,1
563870,1
545360,1
579727,1
40294,1
84656,1
455056,1
410709,1
564809,1
333244,1
570631,1
31541,1
349841,1
515469,1
337630,1
242484,1
70646,1
141496,1
255957,1
254269,1
46072,1
352942,1
122169,1
196217,1
110767,1
571255,1
529023,1
569783,1
418540,1
236874,1
462446,1
381650,1
418963,1
304534,1
217130,1
189952,1
563715,1
414375,1
320310,1
559839,1
519383,1
522678,1
40116,1
286415,1
342623,1
327063,1
497606,1
162096,1
290701,1
428090,1
41778,1
529902,1
187126,1
321566,1
344310,1
92697,1
32133,1
35231,1
60185,1
285745,1
571941,1
245953,1
245463,1
324750,1
533102,1
33789,1
398344,1
553467,1
283425,1
143505,1
248429,1
48424,1
221727,1
414042,1
244140,1
316853,1
262391,1
353972,1
58594,1
464124,1
226893,1
399442,1
274483,1
416716,1
495249,1
120059,1
53563,1
421020,1
32996,1
253259,1
488066,1
501601,1
346042,1
219307,1
118874,1
516826,1
97705,1
225699,1
179933,1
289612,1
179272,1
459117,1
167721,1
157815,1
325911,1
351063,1
93884,1
444947,1
302930,1
56374,1
561054,1
64880,1
550871,1
465892,1
331194,1
566749,1
309034,1
205031,1
324295,1
103847,1
318700,1
242824,1
190271,1
477014,1
57015,1
222692,1
237852,1
458177,1
341905,1
458786,1
341137,1
77100,1
99811,1
120208,1
578139,1
355090,1
497476,1
72372,1
228044,1
51176,1
434267,1
197532,1
328321,1
270972,1
449220,1
180228,1
311955,1
119979,1
89686,1
118558,1
487030,1
404244,1
556981,1
57874,1
116861,1
508203,1
203405,1
135548,1
263896,1
569905,1
265124,1
226937,1
122159,1
165120,1
279751,1
478101,1
261175,1
295221,1
167615,1
302083,1
559876,1
256699,1
558517,1
105635,1
175537,1
187668,1
323117,1
535472,1
55415,1
427283,1
411641,1
113348,1
195355,1
360326,1
88244,1
525476,1
505548,1
153176,1
501787,1
546957,1
460516,1
268269,1
344636,1
189297,1
571481,1
207504,1
297484,1
463508,1
547428,1
216123,1
479575,1
298694,1
209345,1
270477,1
222823,1
218379,1
204762,1
305400,1
309741,1
393861,1
47483,1
442919,1
289231,1
243478,1
250731,1
308927,1
457323,1
517612,1
427580,1
72427,1
224575,1
427372,1
115600,1
311169,1
91825,1
248881,1
285995,1
320354,1
248449,1
29292,1
448962,1
219065,1
413595,1
187964,1
502268,1
54023,1
319001,1
342833,1
267675,1
58544,1
180788,1
426096,1
329731,1
407179,1
136502,1
244971,1
580067,1
351850,1
355748,1
323121,1
155324,1
146919,1
451199,1
401936,1
445943,1
197345,1
292577,1
464901,1
51091,1
578557,1
214947,1
389346,1
129824,1
458129,1
488143,1
353121,1
202747,1
391058,1
429245,1
18420,1
487333,1
542827,1
392685,1
579910,1
297565,1
140594,1
470955,1
221709,1
394438,1
109012,1
480247,1
365938,1
261005,1
254078,1
267145,1
224002,1
448200,1
571583,1
230798,1
348207,1
240382,1
293277,1
309568,1
173739,1
552869,1
32103,1
562501,1
268146,1
61260,1
32831,1
215288,1
49729,1
30659,1
425008,1
556989,1
516028,1
361761,1
255503,1
36702,1
510380,1
221570,1
16858,1
68829,1
346068,1
410128,1
256963,1
554515,1
52682,1
234149,1
347039,1
147560,1
547547,1
270196,1
117907,1
517597,1
576308,1
416938,1
561487,1
534955,1
497656,1
560156,1
316507,1
303871,1
229571,1
324532,1
222200,1
87360,1
562212,1
463737,1
59551,1
467577,1
261830,1
542814,1
554161,1
337457,1
44291,1
276151,1
303753,1
335360,1
489265,1
348336,1
344139,1
137032,1
573653,1
203432,1
46501,1
70161,1
488673,1
243609,1
307581,1
226711,1
44119,1
539868,1
379202,1
371420,1
552494,1
242247,1
351162,1
178814,1
474446,1
522265,1
579798,1
321124,1
47089,1
395031,1
519836,1
39209,1
89385,1
477610,1
208147,1
106617,1
148978,1
245815,1
136385,1
379134,1
327698,1
200627,1
114962,1
529194,1
462707,1
336021,1
275473,1
401565,1
77074,1
570395,1
541051,1
473101,1
496144,1
572283,1
233623,1
423144,1
220437,1
151352,1
340683,1
557829,1
365501,1
325612,1
442696,1
491975,1
333006,1
109099,1
335415,1
471299,1
45265,1
379419,1
195535,1
447756,1
201960,1
358808,1
415536,1
224590,1
222070,1
218069,1
479766,1
127117,1
399849,1
531800,1
497348,1
245264,1
95781,1
81837,1
396833,1
322711,1
454222,1
414588,1
93139,1
62286,1
290865,1
229138,1
433049,1
154954,1
473121,1
304198,1
57628,1
312290,1
221044,1
544742,1
98537,1
233177,1
312269,1
314868,1
62522,1
214612,1
316479,1
578632,1
172685,1
313356,1
267829,1
353149,1
446009,1
363072,1
488764,1
274920,1
17608,1
276368,1
477988,1
492822,1
377018,1
359058,1
537020,1
249763,1
265164,1
87130,1
57406,1
47762,1
548123,1
414708,1
33360,1
352611,1
424287,1
57506,1
440219,1
404419,1
575873,1
379967,1
117657,1
69700,1
170107,1
57807,1
361471,1
23044,1
439264,1
475438,1
16978,1
443197,1
46978,1
518651,1
271472,1
135074,1
266054,1
433288,1
363688,1
294310,1
301899,1
107783,1
170658,1
378751,1
122934,1
327640,1
536190,1
131390,1
519473,1
538523,1
446064,1
54255,1
340521,1
490022,1
33254,1
469180,1
491274,1
44052,1
499488,1
159274,1
358710,1
477926,1
94379,1
568224,1
140561,1
510635,1
440090,1
349379,1
260783,1
128649,1
194778,1
539226,1
117662,1
232409,1
530314,1
558000,1
227369,1
202614,1
328387,1
268444,1
239467,1
222691,1
147261,1
239532,1
564191,1
299512,1
431922,1
96521,1
211193,1
51083,1
567342,1
348868,1
22313,1
292091,1
369628,1
268194,1
549612,1
128228,1
257607,1
207638,1
213419,1
127367,1
528826,1
93411,1
160530,1
283438,1
446754,1
276226,1
152011,1
21787,1
383203,1
285351,1
417292,1
337720,1
116903,1
571114,1
262871,1
465772,1
492306,1
275499,1
450477,1
312631,1
244113,1
327499,1
229817,1
315804,1
438689,1
515209,1
213265,1
51602,1
356043,1
569275,1
65071,1
300475,1
343218,1
457693,1
384405,1
516212,1
217159,1
382730,1
111140,1
418303,1
162677,1
503414,1
158538,1
558982,1
305950,1
349619,1
259747,1
147625,1
547587,1
275253,1
460259,1
388005,1
558148,1
281992,1
286218,1
511313,1
556759,1
318549,1
202994,1
491020,1
148383,1
323925,1
266531,1
261868,1
466465,1
277771,1
213525,1
87150,1
119040,1
379110,1
367399,1
218625,1
303643,1
444061,1
546106,1
551540,1
326730,1
160323,1
548878,1
157234,1
493763,1
150647,1
17816,1
63803,1
299550,1
102250,1
184059,1
312765,1
108101,1
63003,1
250947,1
259759,1
327369,1
84812,1
38551,1
169222,1
149465,1
503307,1
212952,1
319577,1
506411,1
235383,1
359236,1
354949,1
26390,1
264327,1
86742,1
518555,1
95301,1
151532,1
359269,1
16517,1
97723,1
402933,1
445918,1
329991,1
112792,1
135641,1
28433,1
121076,1
282885,1
330173,1
212128,1
399471,1
116017,1
579672,1
552528,1
374209,1
57652,1
148686,1
465267,1
162408,1
20986,1
70177,1
373278,1
113979,1
145821,1
108164,1
532101,1
100081,1
343475,1
21099,1
557951,1
134808,1
430079,1
139369,1
570378,1
399085,1
573830,1
365083,1
541254,1
333086,1
501746,1
85778,1
221143,1
286886,1
531208,1
139146,1
122655,1
395721,1
366176,1
396437,1
459785,1
177822,1
256165,1
359025,1
365906,1
514527,1
225951,1
284011,1
333135,1
556894,1
203732,1
255470,1
361798,1
540648,1
326985,1
146736,1
444948,1
178772,1
328431,1
364484,1
193158,1
455537,1
536201,1
141353,1
517168,1
489583,1
123949,1
337453,1
228256,1
228144,1
205539,1
137455,1
443260,1
564162,1
226873,1
49672,1
297890,1
451394,1
210637,1
57188,1
78815,1
496259,1
148769,1
215342,1
508472,1
332419,1
139359,1
468438,1
405949,1
247340,1
466848,1
314694,1
186795,1
300437,1
43284,1
121675,1
123462,1
345452,1
87856,1
147672,1
287177,1
169430,1
54970,1
519902,1
504239,1
107739,1
553196,1
388438,1
523252,1
353343,1
19853,1
370786,1
325126,1
369894,1
39610,1
49691,1
164658,1
315097,1
220577,1
338484,1
509783,1
469815,1
399831,1
85554,1
134671,1
274768,1
512486,1
38708,1
329390,1
118578,1
338792,1
79629,1
379414,1
191199,1
251868,1
371394,1
163640,1
92528,1
323094,1
38085,1
470236,1
441691,1
147327,1
277052,1
364146,1
513066,1
415920,1
99892,1
458476,1
520699,1
522693,1
137548,1
166411,1
489305,1
299660,1
353413,1
457621,1
267934,1
346372,1
112748,1
233615,1
401788,1
167812,1
109537,1
251844,1
78451,1
455372,1
431289,1
516164,1
136104,1
91916,1
580183,1
528203,1
480074,1
